  0%|                                                      | 0/500 [00:00<?, ?it/s]
Computed reward for completion: 0.968592
Computed reward for completion: 0.968809
Computed reward for completion: 0.967871
Computed reward for completion: 0.968408
LLM-SR rewards: ['0.9685', '0.9687', '0.9690', '0.9690', '0.9690', '0.9693', '0.9686', '0.9686', '0.9690', '0.9688', '0.9690', '0.9686', '0.9699', '0.9686', '0.9692', '0.9686', '0.9685', '0.9690', '0.9687', '0.9686', '0.9690', '0.9685', '0.9690', '0.9685', '0.9693', '0.9686', '0.9696', '0.9686', '0.9639', '0.9699', '0.9690', '0.9685', '0.9685', '0.9690', '0.9692', '0.9686', '0.9685', '0.9686', '0.9686', '0.9693', '0.9690', '0.9685', '0.8501', '0.9686', '0.0100', '0.0100', '0.9686', '0.9698', '0.9690', '0.9686', '0.9690', '0.8220', '0.9690', '0.9690', '0.9685', '0.8875', '0.9693', '0.0100', '0.9686', '0.9690', '0.9686', '0.9688', '0.9679', '0.9684']
Reward statistics - Mean: 0.9184, Std: 0.2030, Min: 0.0100, Max: 0.9699
{'loss': 0.0, 'grad_norm': 0.24721670150756836, 'learning_rate': 2.8000000000000003e-06, 'num_tokens': 1453248.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9184010028839111, 'rewards/llmsr_reward_function/std': 0.20461410284042358, 'reward': 0.9184010028839111, 'reward_std': 0.20461411774158478, 'frac_reward_zero_std': 0.0, 'kl': 0.00091905816225335, 'clip_ratio': 0.0, 'epoch': 1.81}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969009
Computed reward for completion: 0.968565
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.967871
Computed reward for completion: 0.848911
Computed reward for completion: 0.968592
Computed reward for completion: 0.968594
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.969104
Computed reward for completion: 0.969257
Computed reward for completion: 0.969163
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.861477
Computed reward for completion: 0.969000
Computed reward for completion: 0.968583
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968594
Computed reward for completion: 0.968594
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968538
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.968689
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968604
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969231
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968510
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968580
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
LLM-SR rewards: ['0.9686', '0.9688', '0.9690', '0.9685', '0.9690', '0.9686', '0.9686', '0.0100', '0.0100', '0.0100', '0.9690', '0.9679', '0.8489', '0.9686', '0.9686', '0.9686', '0.9685', '0.9688', '0.9690', '0.9691', '0.9693', '0.9692', '0.0100', '0.9690', '0.8615', '0.9690', '0.9686', '0.9686', '0.0100', '0.9686', '0.9686', '0.9686', '0.0100', '0.9685', '0.9685', '0.9686', '0.9686', '0.9687', '0.9690', '0.0100', '0.9686', '0.9685', '0.9686', '0.9690', '0.9690', '0.9685', '0.9690', '0.9690', '0.9690', '0.9692', '0.0100', '0.9685', '0.9685', '0.0100', '0.9685', '0.9690', '0.0100', '0.9686', '0.9685', '0.0100', '0.9686', '0.9690', '0.9690', '0.0100']
Reward statistics - Mean: 0.7854, Std: 0.3730, Min: 0.0100, Max: 0.9693
{'loss': 0.0001, 'grad_norm': 0.29485026001930237, 'learning_rate': 2.9e-06, 'num_tokens': 1503360.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.7854304313659668, 'rewards/llmsr_reward_function/std': 0.37597498297691345, 'reward': 0.7854304313659668, 'reward_std': 0.37597501277923584, 'frac_reward_zero_std': 0.0, 'kl': 0.0011306328233331442, 'clip_ratio': 0.0, 'epoch': 1.88}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.999320
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969009
Computed reward for completion: 0.970699
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.970964
Computed reward for completion: 0.968518
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968594
Computed reward for completion: 0.010000
Computed reward for completion: 0.968574
Computed reward for completion: 0.969009
Computed reward for completion: 0.963866
Computed reward for completion: 0.968631
Computed reward for completion: 0.968689
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.848717
Computed reward for completion: 0.970861
Computed reward for completion: 0.859838
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.968588
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.969009
Computed reward for completion: 0.968631
Computed reward for completion: 0.968512
Computed reward for completion: 0.968585
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
Computed reward for completion: 0.968656
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968653
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
LLM-SR rewards: ['0.9690', '0.0100', '0.9993', '0.9686', '0.9690', '0.9690', '0.9690', '0.9707', '0.9685', '0.0100', '0.9710', '0.9685', '0.9690', '0.9690', '0.9686', '0.9690', '0.9690', '0.9690', '0.9686', '0.9686', '0.9686', '0.0100', '0.9686', '0.9690', '0.9639', '0.9686', '0.9687', '0.9686', '0.9688', '0.9686', '0.9690', '0.8487', '0.9709', '0.8598', '0.9688', '0.9686', '0.9686', '0.9686', '0.9688', '0.9685', '0.9690', '0.9690', '0.9686', '0.9685', '0.9686', '0.9685', '0.9686', '0.9687', '0.9686', '0.9686', '0.9685', '0.9685', '0.9686', '0.9690', '0.9690', '0.9687', '0.9686', '0.9686', '0.9685', '0.9686', '0.9690', '0.9686', '0.9686', '0.9686']
Reward statistics - Mean: 0.9207, Std: 0.2030, Min: 0.0100, Max: 0.9993
{'loss': 0.0001, 'grad_norm': 0.2589142620563507, 'learning_rate': 3e-06, 'num_tokens': 1553472.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9207059741020203, 'rewards/llmsr_reward_function/std': 0.20459488034248352, 'reward': 0.9207059741020203, 'reward_std': 0.20459488034248352, 'frac_reward_zero_std': 0.0, 'kl': 0.0010031641140813008, 'clip_ratio': 0.0, 'epoch': 1.94}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968631
Computed reward for completion: 0.969013
Computed reward for completion: 0.968518
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968920
Computed reward for completion: 0.968533
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968574
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968556
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968401
Computed reward for completion: 0.969163
Computed reward for completion: 0.010000
Computed reward for completion: 0.968616
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968658
Computed reward for completion: 0.969567
Computed reward for completion: 0.968811
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.848717
Computed reward for completion: 0.969000
Computed reward for completion: 0.968689
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968529
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968594
Computed reward for completion: 0.968508
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969295
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968656
Computed reward for completion: 0.969009
Computed reward for completion: 0.971779
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
LLM-SR rewards: ['0.9686', '0.9690', '0.9685', '0.9688', '0.9690', '0.9689', '0.9685', '0.9690', '0.9690', '0.9690', '0.0100', '0.9686', '0.9690', '0.9690', '0.9685', '0.9690', '0.9686', '0.9685', '0.9690', '0.9684', '0.9692', '0.0100', '0.9686', '0.9690', '0.9686', '0.9690', '0.9686', '0.9686', '0.0100', '0.9690', '0.9685', '0.9690', '0.9687', '0.9696', '0.9688', '0.9685', '0.9690', '0.9686', '0.9690', '0.8487', '0.9690', '0.9687', '0.9690', '0.9685', '0.9686', '0.9685', '0.0100', '0.0100', '0.9686', '0.9685', '0.9685', '0.0100', '0.9690', '0.9693', '0.9686', '0.9686', '0.9687', '0.9690', '0.9718', '0.9686', '0.9686', '0.9690', '0.9686', '0.9686']
Reward statistics - Mean: 0.8771, Std: 0.2793, Min: 0.0100, Max: 0.9718
{'loss': 0.0001, 'grad_norm': 0.2769729197025299, 'learning_rate': 3.1000000000000004e-06, 'num_tokens': 1603584.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.8770655393600464, 'rewards/llmsr_reward_function/std': 0.2814825773239136, 'reward': 0.8770655393600464, 'reward_std': 0.2814825475215912, 'frac_reward_zero_std': 0.0, 'kl': 0.0012462665617931634, 'clip_ratio': 0.0, 'epoch': 2.0}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.999275
Computed reward for completion: 0.999371
Computed reward for completion: 0.969000
Computed reward for completion: 0.968689
Computed reward for completion: 0.968974
Computed reward for completion: 0.905103
Computed reward for completion: 0.969000
Computed reward for completion: 0.969157
Computed reward for completion: 0.968660
Computed reward for completion: 0.969636
Computed reward for completion: 0.969000
Computed reward for completion: 0.969432
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
Computed reward for completion: 0.955028
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969117
Computed reward for completion: 0.968438
Computed reward for completion: 0.968533
Computed reward for completion: 0.963866
Computed reward for completion: 0.968631
Computed reward for completion: 0.965077
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.848701
Computed reward for completion: 0.969431
Computed reward for completion: 0.848771
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.850075
Computed reward for completion: 0.968580
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968574
Computed reward for completion: 0.968656
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.848767
Computed reward for completion: 0.968512
Computed reward for completion: 0.968522
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.955127
Computed reward for completion: 0.969000
Computed reward for completion: 0.969257
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968689
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969257
Computed reward for completion: 0.968592
Computed reward for completion: 0.968689
Computed reward for completion: 0.010000
Computed reward for completion: 0.867311
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
LLM-SR rewards: ['0.9993', '0.9994', '0.9690', '0.9687', '0.9690', '0.9051', '0.9690', '0.9692', '0.9687', '0.9696', '0.9690', '0.9694', '0.9685', '0.9686', '0.9550', '0.9690', '0.9686', '0.9691', '0.9684', '0.9685', '0.9639', '0.9686', '0.9651', '0.9690', '0.9690', '0.8487', '0.9694', '0.8488', '0.9686', '0.9690', '0.0100', '0.9690', '0.8501', '0.9686', '0.9688', '0.9690', '0.9686', '0.9687', '0.9690', '0.9690', '0.8488', '0.9685', '0.9685', '0.0100', '0.9690', '0.9551', '0.9690', '0.9693', '0.9686', '0.9686', '0.9686', '0.9686', '0.9686', '0.9687', '0.9690', '0.9690', '0.9693', '0.9686', '0.9687', '0.0100', '0.8673', '0.0100', '0.9690', '0.9690']
Reward statistics - Mean: 0.8992, Std: 0.2319, Min: 0.0100, Max: 0.9994
{'loss': 0.0001, 'grad_norm': 0.24987013638019562, 'learning_rate': 3.2000000000000003e-06, 'num_tokens': 1653696.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.8992440700531006, 'rewards/llmsr_reward_function/std': 0.2337251603603363, 'reward': 0.8992440700531006, 'reward_std': 0.2337251603603363, 'frac_reward_zero_std': 0.0, 'kl': 0.0013925912498962134, 'clip_ratio': 0.0, 'epoch': 2.06}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968574
Computed reward for completion: 0.969000
Computed reward for completion: 0.968414
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.968611
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.969163
Computed reward for completion: 0.969000
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968641
Computed reward for completion: 0.968512
Computed reward for completion: 0.969009
Computed reward for completion: 0.969000
Computed reward for completion: 0.968594
Computed reward for completion: 0.968393
Computed reward for completion: 0.968592
Computed reward for completion: 0.968790
Computed reward for completion: 0.968759
Computed reward for completion: 0.969000
Computed reward for completion: 0.969036
Computed reward for completion: 0.968631
Computed reward for completion: 0.968507
Computed reward for completion: 0.968590
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.969253
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968918
Computed reward for completion: 0.968689
Computed reward for completion: 0.964668
Computed reward for completion: 0.968631
Computed reward for completion: 0.848659
Computed reward for completion: 0.968079
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968594
Computed reward for completion: 0.969000
Computed reward for completion: 0.968695
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969107
Computed reward for completion: 0.968811
Computed reward for completion: 0.968598
Computed reward for completion: 0.969028
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968866
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968763
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
LLM-SR rewards: ['0.9686', '0.9690', '0.9684', '0.9690', '0.9686', '0.9686', '0.9685', '0.9686', '0.9692', '0.9690', '0.9688', '0.9686', '0.9686', '0.9686', '0.9685', '0.9690', '0.9690', '0.9686', '0.9684', '0.9686', '0.9688', '0.9688', '0.9690', '0.9690', '0.9686', '0.9685', '0.9686', '0.9685', '0.9690', '0.9693', '0.9686', '0.9690', '0.9689', '0.9687', '0.9647', '0.9686', '0.8487', '0.9681', '0.9686', '0.9686', '0.9686', '0.9690', '0.9687', '0.9686', '0.9686', '0.9686', '0.9690', '0.9691', '0.9688', '0.9686', '0.9690', '0.9690', '0.9690', '0.9689', '0.0100', '0.9686', '0.9685', '0.9688', '0.9690', '0.9688', '0.9690', '0.9690', '0.9685', '0.9686']
Reward statistics - Mean: 0.9518, Std: 0.1196, Min: 0.0100, Max: 0.9693
{'loss': 0.0001, 'grad_norm': 0.12439344823360443, 'learning_rate': 3.3000000000000006e-06, 'num_tokens': 1703808.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9518281817436218, 'rewards/llmsr_reward_function/std': 0.12053565680980682, 'reward': 0.9518281817436218, 'reward_std': 0.12053566426038742, 'frac_reward_zero_std': 0.0, 'kl': 0.00129393205861561, 'clip_ratio': 0.0, 'epoch': 2.12}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968512
Computed reward for completion: 0.968689
Computed reward for completion: 0.968512
Computed reward for completion: 0.968757
Computed reward for completion: 0.968631
Computed reward for completion: 0.968574
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.999276
Computed reward for completion: 0.968592
Computed reward for completion: 0.968809
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.859976
Computed reward for completion: 0.969000
Computed reward for completion: 0.821931
Computed reward for completion: 0.968604
Computed reward for completion: 0.969000
Computed reward for completion: 0.968574
Computed reward for completion: 0.969085
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969009
Computed reward for completion: 0.968603
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.963286
Computed reward for completion: 0.970850
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968689
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.848761
Computed reward for completion: 0.969009
Computed reward for completion: 0.969000
Computed reward for completion: 0.968518
Computed reward for completion: 0.969000
Computed reward for completion: 0.850077
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969163
Computed reward for completion: 0.968592
Computed reward for completion: 0.968689
Computed reward for completion: 0.968967
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.969009
Computed reward for completion: 0.968920
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968689
Computed reward for completion: 0.969266
LLM-SR rewards: ['0.9685', '0.9687', '0.9685', '0.9688', '0.9686', '0.9686', '0.9690', '0.9690', '0.9686', '0.9993', '0.9686', '0.9688', '0.9690', '0.9690', '0.9686', '0.9688', '0.9686', '0.8600', '0.9690', '0.8219', '0.9686', '0.9690', '0.9686', '0.9691', '0.9690', '0.9686', '0.9690', '0.9686', '0.9685', '0.9690', '0.9633', '0.9709', '0.9686', '0.9686', '0.9687', '0.9688', '0.9690', '0.9686', '0.8488', '0.9690', '0.9690', '0.9685', '0.9690', '0.8501', '0.0100', '0.0100', '0.9686', '0.9685', '0.9690', '0.9690', '0.9692', '0.9686', '0.9687', '0.9690', '0.0100', '0.9685', '0.9686', '0.9686', '0.9690', '0.9689', '0.9686', '0.9690', '0.9687', '0.9693']
Reward statistics - Mean: 0.9165, Std: 0.2033, Min: 0.0100, Max: 0.9993
{'loss': 0.0001, 'grad_norm': 0.2754680812358856, 'learning_rate': 3.4000000000000005e-06, 'num_tokens': 1753920.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.916535496711731, 'rewards/llmsr_reward_function/std': 0.20493726432323456, 'reward': 0.916535496711731, 'reward_std': 0.20493726432323456, 'frac_reward_zero_std': 0.0, 'kl': 0.0016082230140455067, 'clip_ratio': 0.0, 'epoch': 2.19}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968656
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.999264
Computed reward for completion: 0.969009
Computed reward for completion: 0.968656
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968689
Computed reward for completion: 0.968594
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968410
Computed reward for completion: 0.999275
Computed reward for completion: 0.969257
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969257
Computed reward for completion: 0.968835
Computed reward for completion: 0.968512
Computed reward for completion: 0.969010
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.968594
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.867311
Computed reward for completion: 0.968631
Computed reward for completion: 0.968438
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.850077
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968526
Computed reward for completion: 0.969257
Computed reward for completion: 0.969000
Computed reward for completion: 0.968013
Computed reward for completion: 0.968592
Computed reward for completion: 0.969009
Computed reward for completion: 0.968921
Computed reward for completion: 0.968809
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968811
Computed reward for completion: 0.968759
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968594
Computed reward for completion: 0.968513
Computed reward for completion: 0.968594
Computed reward for completion: 0.968594
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
LLM-SR rewards: ['0.9687', '0.9690', '0.9685', '0.9686', '0.9686', '0.9686', '0.9993', '0.9690', '0.9687', '0.9686', '0.9690', '0.9686', '0.9686', '0.9687', '0.9686', '0.9686', '0.9685', '0.9688', '0.9690', '0.9684', '0.9993', '0.9693', '0.9686', '0.9690', '0.9693', '0.9688', '0.9685', '0.9690', '0.9685', '0.9685', '0.9686', '0.9686', '0.0100', '0.0100', '0.9690', '0.9690', '0.8673', '0.9686', '0.9684', '0.9690', '0.9686', '0.8501', '0.9686', '0.9685', '0.9685', '0.9693', '0.9690', '0.9680', '0.9686', '0.9690', '0.9689', '0.9688', '0.9690', '0.9690', '0.9688', '0.9688', '0.9686', '0.9685', '0.9686', '0.9685', '0.9686', '0.9686', '0.9686', '0.9686']
Reward statistics - Mean: 0.9363, Std: 0.1676, Min: 0.0100, Max: 0.9993
{'loss': 0.0001, 'grad_norm': 0.5546796917915344, 'learning_rate': 3.5e-06, 'num_tokens': 1804032.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9362756013870239, 'rewards/llmsr_reward_function/std': 0.16889694333076477, 'reward': 0.9362756013870239, 'reward_std': 0.16889694333076477, 'frac_reward_zero_std': 0.0, 'kl': 0.0015159166941884905, 'clip_ratio': 0.0, 'epoch': 2.25}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969031
Computed reward for completion: 0.848768
Computed reward for completion: 0.969257
Computed reward for completion: 0.969257
Computed reward for completion: 0.968592
Computed reward for completion: 0.968583
Computed reward for completion: 0.969009
Computed reward for completion: 0.000045
Computed reward for completion: 0.968689
Computed reward for completion: 0.848756
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968597
Computed reward for completion: 0.969000
Computed reward for completion: 0.968811
Computed reward for completion: 0.968656
Computed reward for completion: 0.968592
Computed reward for completion: 0.968538
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968645
Computed reward for completion: 0.968717
Computed reward for completion: 0.968592
Computed reward for completion: 0.968989
Computed reward for completion: 0.969791
Computed reward for completion: 0.968811
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
Computed reward for completion: 0.968811
Computed reward for completion: 0.968512
Computed reward for completion: 0.970174
Computed reward for completion: 0.969000
Computed reward for completion: 0.968562
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.955964
Computed reward for completion: 0.969163
Computed reward for completion: 0.968592
Computed reward for completion: 0.971534
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
